DateTime,Latitude,Longitude,SST(°C),SeaLevel(cm),Pressure(hPa),WindSpeed(km/h),Rainfall(mm/hr),WaveHeight(m),DO(mg/L),SeismicMag
2025-05-09 06:00:00,13.600248545259415,75.98451340381543,28.792373348086837,57.77192086324503,1006.9338932746542,64.4516468026773,32.56863580523628,4.1088565339889005,5.900059247120739,4.857281214773772
2025-05-09 09:00:00,12.407715575435041,78.59122649865117,26.954564434450557,69.06811951581999,992.0268285024326,95.14718189421392,17.44395650069717,4.915545064365422,7.275607737105677,1.9019057364067118
2025-05-09 12:00:00,18.03077009325026,80.12750666410352,31.469073711525226,73.24397458950307,998.0913633081557,101.71120247942373,19.029481960872495,5.764310822141207,4.810504010555866,-0.7097281875108576
2025-05-09 15:00:00,13.91664911297071,84.44349208979511,29.677109873141315,87.1376599033477,999.5313504328963,91.6614245724068,14.59001291626811,6.57539337783126,5.623667694650965,1.9138258566732416
2025-05-09 18:00:00,18.6321470568764,82.48668073602862,29.415505439278277,70.37506884360246,1007.0358730017716,43.783171362988476,24.851527528306757,7.2788519113204115,5.083194241108947,0.878751833736679
2025-05-09 21:00:00,18.672121756243886,89.5652023955071,32.07540180121138,118.68148637073446,994.2236720833175,81.45746307258919,12.54014424944993,2.8987522384462574,4.562663133930906,2.846403394709803
2025-05-10 00:00:00,11.244573990982754,76.84317833415207,27.154766419434615,-1.3534837636744115,987.7616392898987,-11.495562191795216,15.931948478024514,3.8974971158450034,5.352914614017543,5.21722102163001
2025-05-10 03:00:00,20.48410506393318,82.9734845162234,28.86398227204298,45.099380979782886,1006.0465455007958,35.15752417831204,11.240986454038838,4.990326246553174,4.213858168350144,0.21384411507022372
2025-05-10 06:00:00,12.49252771893143,80.85718178007147,28.4392340730762,1.1943789825131432,1019.9493234271777,106.58538836891746,12.035068503063707,5.771944373338624,3.995648034668914,-1.8493999887928214
2025-05-10 09:00:00,16.608488884743,89.23415775535511,28.358093368937276,95.37091237117454,1002.575704631527,67.80514378647962,16.572688500640346,5.153076005941662,6.07104740300623,5.052828181988593
2025-05-10 12:00:00,16.03975477700877,76.63460122140123,29.291592206630842,39.67559070341865,989.8413078496642,84.57019601307354,42.11655496140744,3.460744162961011,5.0057733529843995,-5.118564320554581
2025-05-10 15:00:00,13.449766483663527,83.7458924725357,31.483057980611257,28.32535433256601,1002.0302360400718,25.63366566162275,31.568317682592046,4.229721611012319,3.5918575288149697,2.8076332043038157
2025-05-10 18:00:00,13.912858287048937,88.53025483849827,26.481700571907048,31.128608402364197,995.7580983610931,80.56895623848787,39.0420442954758,6.12630170665851,4.978551410924179,-2.520227061200755
2025-05-10 21:00:00,14.212304629430824,74.28739387476928,28.062528387260198,10.800139584975547,978.583514968228,-21.051799508054017,41.47672450668295,4.541754593155633,5.250919540949491,4.305204297175756
2025-05-11 00:00:00,14.37144672014987,87.9669643618387,27.300396518667924,94.20686692143778,1002.4175891241298,173.22850579697877,8.173213046695928,7.286080020753435,6.267860196465729,2.440096824434331
2025-05-11 03:00:00,18.086388789872085,86.13938249108614,24.870236962994547,57.77428199236108,995.4630496075059,-56.92586595823559,31.179886743036448,8.140036756328252,5.50541353229055,-0.6985445059431576
2025-05-11 06:00:00,17.215634523844372,78.46061990063392,29.168402222977576,80.76806915087576,982.8329606595705,105.86386678156968,34.021234818323215,5.610403047534814,2.8637545689729724,1.1737496375554932
2025-05-11 09:00:00,21.351142068663826,85.9075405576393,31.383742548727867,-1.3738092469348757,988.6062199987731,35.53148565203655,30.191602576232384,2.048458774432274,5.327117507660119,-3.020770365316313
2025-05-11 12:00:00,20.915020678313944,80.2691837980739,26.623777622396155,78.17257428810112,989.2606155974436,19.321380153531862,27.851950494742823,3.713824715156994,5.38562201021828,7.007804037218621
2025-05-11 15:00:00,15.281712303911485,75.53450154296678,29.324477488541824,13.962945182405125,1001.3028690026902,88.28779089673688,22.60504375391702,5.2357657060863065,4.622883787225593,6.132274840173331
2025-05-11 18:00:00,9.314984431133627,86.60970524596793,31.08274373472159,28.471328271642136,1000.5221887757161,108.40217428946569,7.119492597395535,6.974917530378594,6.270073598876946,-2.0416724228105476
2025-05-11 21:00:00,24.22478561601342,88.71565592828499,29.377559766585073,50.23366542930641,1005.0578023974656,-0.442725800628736,32.859358461559495,-0.052379509334393504,3.7808858268096723,-4.248029749851037
2025-05-12 00:00:00,14.186608731982629,78.0664276660775,30.18544016721399,74.9569140039023,1014.1978584769198,63.69414050642092,50.590917409603996,10.183105873095691,5.594146004497736,3.2510482027260057
2025-05-12 03:00:00,11.755310856221385,84.8718046950479,24.912615004619873,46.4708680446251,983.7587883547959,64.75958657924237,36.08003901839148,2.4823926007328225,6.637508456552911,3.1884807112108304
2025-05-12 06:00:00,11.132256521208344,73.648064525198,28.641994920364123,57.91517789486346,1011.0083884090423,48.975093841832475,24.207904927258642,4.715534020512796,6.004132788681727,-0.9334658264143645
2025-05-12 09:00:00,14.052233189757105,84.28973177704344,30.613024971373314,86.75525163135279,986.7364134867157,83.21064381483319,19.875156331890672,2.908695665773006,4.807641337752653,2.4483325705612584
2025-05-12 12:00:00,15.479891492811955,76.34940662854599,27.887000782001884,29.803298616943827,988.8775897002047,81.58284266777666,32.20924475655106,8.76607702041556,6.6662278935348205,4.413481866010612
2025-05-12 15:00:00,6.7609836162176045,74.75072986120925,27.36676551294289,9.47005143050633,986.1000512541517,134.4004440359003,23.370975586392756,0.08972690053959997,3.413731687046239,6.287866921530185
2025-05-12 18:00:00,13.412715200336347,75.35244503895558,29.93935031771903,116.63452748522263,992.5504563655996,99.27670972934622,48.069944410528194,5.349904914666999,7.030113186341069,4.69035312808229
2025-05-12 21:00:00,24.50787867374476,82.73952607385796,28.32906743433265,101.9814571718556,997.5542479928395,126.4435476260742,27.48460996040237,7.435126470524566,3.828656699535592,-0.16470588105926232
2025-05-13 00:00:00,20.588885755463817,79.92691565465066,33.12222513113331,50.0362488816655,996.0034483389485,94.70385728807518,10.432244611527203,1.7859833722171734,7.559264123323425,0.940392683660615
2025-05-13 03:00:00,16.7181786756021,78.90147132955263,27.64202603530106,6.882711664006926,1007.1656826922164,28.977704259041673,16.88296501224776,3.209592522500691,5.413720589203868,2.8027308642839897
2025-05-13 06:00:00,18.761419679674418,83.46949164990801,27.295222745515737,77.42658940991899,1002.4256917341198,32.19680626116373,28.33354244600431,1.47903201073948,4.424770864143275,-4.30194440591623
2025-05-13 09:00:00,14.80894410686467,79.6800713250534,30.379776813833132,-4.154994582521702,1003.2040753898825,6.853708495528764,14.739267875744476,5.36118207573891,5.725892662138718,1.2215030846693853
2025-05-13 12:00:00,22.266982183830667,74.45237722433805,29.054734994316707,53.11101739200517,990.5217067626598,71.42512082087993,24.786567448237413,5.945096452042247,5.677223669807741,1.0413667570296663
2025-05-13 15:00:00,12.79700980829191,84.68737464882396,29.968711917128097,10.803053425310587,992.0528627743308,111.57960595504827,28.43235385682653,1.991864640076754,3.345373732201083,0.31768143983178154
2025-05-13 18:00:00,11.632327051831897,85.30798957279976,29.971195146239427,1.9377773584736886,1011.0167417202894,49.160833869296454,19.281996021709794,1.8613379528666911,6.010425696562239,0.5589983425412912
2025-05-13 21:00:00,16.256223455749904,82.07730433353163,29.19411278681141,-12.161428450168643,997.7565994898647,178.78140425128424,37.209731714165954,3.8614593858940442,4.1341655536121245,-3.9371210099323344
2025-05-14 00:00:00,17.746372620717768,77.54115056017424,28.124466488013063,8.1982952432029,1012.4896793917106,94.00801862521809,9.379389142566039,2.5171101303164445,6.816478320803283,0.7581437240663838
2025-05-14 03:00:00,19.226680258859194,78.08975247707042,26.94159950550337,97.81040456714564,995.3931539390178,25.572644356156523,13.704129190299676,3.7572677906942245,6.797924867468567,2.023777714231625
2025-05-14 06:00:00,15.46474020752369,84.97831194920238,28.649737167604247,46.162111294098736,976.1486863975542,68.63393233749596,27.563182296469755,7.022194882126049,5.304679001581061,2.4517798016131125
2025-05-14 09:00:00,8.847308845340397,82.27004816298789,31.811396041010788,63.53842667732657,1001.4795120797572,47.78104397254458,35.693769690335294,3.1902901674041586,2.865978821465789,1.521651715920689
2025-05-14 12:00:00,16.787113736345106,81.88225951566218,31.823064447242384,57.895654717329755,982.4593417200525,14.264945781273632,8.419574637502784,2.4601837950333367,5.46945070621838,-0.8587065732929502
2025-05-14 15:00:00,13.060716029635667,81.43216467315926,32.99883337624375,54.20405783428696,999.8722499161803,50.01516311781738,44.8015667418827,8.507260379525658,7.608693548330583,2.2851321912829663
2025-05-14 18:00:00,20.366214034010778,77.89357604066214,26.556641661335703,42.121927985119896,994.2834169467748,87.13593811927836,11.58801359792867,3.2263278988034134,6.036392772725121,1.7870757000898942
2025-05-14 21:00:00,13.61357132705734,77.61136761306675,31.04220168466965,78.5579655656656,1002.0392462205009,94.16156982946262,35.450492970817095,4.998903721622096,7.6588715253884665,5.406534973439453
2025-05-15 00:00:00,15.461406514921169,81.69620985229464,25.774991837837945,-25.213633058420207,989.8302378133387,24.133442594166652,32.04919309593804,3.08833003300045,4.9674780494576805,3.3217491327201634
2025-05-15 03:00:00,14.189517279301532,83.78692783366468,30.91263347930383,33.22990438436566,999.1122389361807,63.56939940634891,39.41015801896271,3.9344132814123944,3.8455881612583696,4.213816979399173
2025-05-15 06:00:00,18.119443314688098,80.47158815393762,28.858754781853804,27.63751344241688,1003.2393394671967,90.18832439287462,21.372173692564054,2.9536539779870727,4.326761718453208,-3.7559167439339998
2025-05-15 09:00:00,18.513468549225575,80.38952487400961,30.680333889654086,99.07368841372073,984.7076032244129,101.61593442413381,30.527394188865266,3.5790296641126553,5.668844816506976,-2.394937756262955
2025-05-15 12:00:00,22.943959351269886,83.98744222404697,29.56666701469907,121.10393300750746,1002.698352985047,25.82537976506009,37.630047699809154,8.862289417062453,5.590532802738474,-1.4517296312764678
2025-05-15 15:00:00,11.79928441908514,75.12463260765547,26.771010635279556,73.83513055432431,982.7699614586802,123.36598331822427,15.108233827856871,6.188146627541354,4.954207753007395,5.220716868430392
2025-05-15 18:00:00,3.2131504923749628,79.47251195423961,29.018496975610944,75.44687524292883,1010.3033315923226,54.94676681888861,25.082041429910124,6.055162182921063,5.149660354513854,2.1270194776168125
2025-05-15 21:00:00,19.179328540005898,77.56532580324459,28.095838396502124,40.43696069970087,982.6575349201756,15.906581709824998,3.268865694514492,3.2256202989291767,6.027543710756275,2.5038475613366176
2025-05-16 00:00:00,17.782345343577873,80.84033505002996,30.774463468812005,-20.719836946737153,973.4615361307431,109.58184634828046,34.10436503576975,2.5162195239721035,4.464756504699352,0.7648745138233338
2025-05-16 03:00:00,18.797225772934468,84.39446986920537,28.24360599585376,99.23084721039879,1003.6583818362294,119.7158154308157,20.239240453457608,1.6415531434930322,2.675382510420739,-2.810064771766875
2025-05-16 06:00:00,12.716637595107422,75.46593439263864,28.813831252413124,32.990918671551796,1002.3648910849813,76.9026792911038,28.33447381536399,5.27569798811043,4.083649119814281,-0.0003255196313407538
2025-05-16 09:00:00,16.70511732854623,77.21400896667153,26.052139618206517,15.04154829917189,997.2662925690756,104.52109929979984,10.894152686614243,6.578052704359461,6.093189911997164,0.10909601165714933
2025-05-16 12:00:00,17.49994922595109,76.77813164268109,26.216199402570954,0.8066740384102999,1004.3813426623392,48.69777036789243,16.928928704005468,6.916634393020344,6.343525602518983,2.9264085720005495
2025-05-16 15:00:00,14.329489809223979,69.04267798725067,30.42790213108279,18.05435969283198,983.9716505056829,77.1058377544372,22.080876111739553,1.9448872317088437,5.848184219785898,4.279123156163257
2025-05-16 18:00:00,7.304291106447221,79.4771487028581,29.208167247570472,45.078462811709095,975.1329615356846,101.15573226097592,39.72318777756151,4.809883562022382,5.568710856315718,3.9569489495211654
2025-05-16 21:00:00,10.970745152069625,76.0863195103557,27.983635704560324,85.22361784492871,1004.1963819891971,52.20813470098585,42.55188226901633,3.6970948302833615,5.249039573181093,0.19697735593473165
2025-05-17 00:00:00,14.748018153459073,88.33542353059346,29.654822250968774,19.245542310159767,996.6646691576545,132.72112838625375,-9.259286932021986,5.882999432546357,6.189811285822348,4.368806610543654
2025-05-17 03:00:00,12.450902262547935,83.93329934859507,31.03780336161389,83.95849809354175,1004.5095065852621,119.05661615883054,32.31551600413907,2.9828821419318206,6.836585595657897,0.28788266832576004
2025-05-17 06:00:00,11.821574330115062,79.47580729345775,28.814119042156307,3.2659120026615724,980.3788928807157,21.29578982562218,21.904109211938113,4.412033486257094,5.870303094989479,2.578373465263825
2025-05-17 09:00:00,12.452898479785475,87.8996928061704,28.18098531350135,32.125063452046994,1008.9385151457012,35.85809652971424,27.568695812421602,3.289667101625432,2.695291797333352,3.1506037117559265
2025-05-17 12:00:00,18.591180263127093,88.31881002937861,30.34900685420948,82.67594154954682,975.593152252646,15.662821374861252,55.11168851580363,3.33867834585842,5.203408567419863,4.366286982179515
2025-05-17 15:00:00,16.99554328046637,89.57113074818388,28.58491792993718,-4.122884686822189,993.1176177572881,125.37084165908678,7.968522694820393,4.305654584278387,6.989531178430536,-0.29105785679507545
2025-05-17 18:00:00,19.209020265117566,91.95571970300034,30.239639710164194,32.31442029944992,985.2773331452591,94.89039024643654,41.230983490367535,4.827858450812841,6.130679512716204,7.094543412143305
2025-05-17 21:00:00,11.167469355953429,84.48305435286007,28.61134399243676,40.87093879204506,990.1263636016837,90.88464199311822,39.640481629348315,2.231323750519322,6.838239021866118,5.294932935906411
2025-05-18 00:00:00,8.87398226184796,74.55332075488705,27.243160187713823,75.05778373819727,990.9322494278415,93.46335465315822,31.81481463324232,3.8311823744991695,5.383829840527255,1.3550422842409966
2025-05-18 03:00:00,10.872992270715798,86.19568375940528,28.43204730157841,29.390664756354766,989.9844820775552,97.3107824068394,6.1530474185696455,3.169386057944328,4.5667452283059955,3.0340077607909675
2025-05-18 06:00:00,12.892720982727923,78.2532855159906,26.877449627510263,35.694957748973685,1001.143609638405,74.97083908625432,12.063110524124728,4.15632152350851,7.447072147028553,0.018208623841097893
2025-05-18 09:00:00,12.943857750022055,79.71039344517827,26.690692796118636,85.15709388311515,1004.4030108638458,108.97170444695212,46.840707365705356,6.362996373525281,4.845056053174685,-3.970496316546437
